zip,slic,state,city
24139,2750,VA,PITTSVILLE
24141,2750,VA,RADFORD
24142,2750,VA,RADFORD
24143,2750,VA,RADFORD
24146,2750,VA,REDWOOD
24147,2750,VA,RICH CREEK
24148,2750,VA,RIDGEWAY
24149,2750,VA,RINER
24150,2750,VA,RIPPLEMEAD
24151,2750,VA,ROCKY MOUNT
24153,2750,VA,SALEM
24155,2750,VA,SALEM
24156,2750,VA,SALEM
24157,2750,VA,SALEM
24161,2750,VA,SANDY LEVEL
24162,2750,VA,SHAWSVILLE
24165,2750,VA,SPENCER
24167,2750,VA,STAFFORDSVILLE
24168,2750,VA,STANLEYTOWN
24171,2750,VA,STUART
24174,2750,VA,THAXTON
24175,2750,VA,TROUTVILLE
24176,2750,VA,UNION HALL
24177,2750,VA,VESTA
24178,2750,VA,VILLAMONT
24179,2750,VA,VINTON
24184,2750,VA,WIRTZ
24185,2750,VA,WOOLWINE
24201,2750,VA,BRISTOL
24202,2750,VA,BRISTOL
24203,2750,VA,BRISTOL
24209,2750,VA,BRISTOL
24210,2750,VA,ABINGDON
24211,2750,VA,ABINGDON
24212,2750,VA,ABINGDON
24215,2750,VA,ANDOVER
24216,2750,VA,APPALACHIA
24217,2750,VA,BEE
24218,2750,VA,BEN HUR
24219,2750,VA,BIG STONE GAP
24220,2750,VA,BIRCHLEAF
24221,2750,VA,BLACKWATER
24224,2750,VA,CASTLEWOOD
24225,2750,VA,CLEVELAND
24226,2750,VA,CLINCHCO
24228,2750,VA,CLINTWOOD
24230,2750,VA,COEBURN
24236,2750,VA,DAMASCUS
24237,2750,VA,DANTE
24239,2750,VA,DAVENPORT
24243,2750,VA,DRYDEN
24244,2750,VA,DUFFIELD
24245,2750,VA,DUNGANNON
24246,2750,VA,EAST STONE GAP
24248,2750,VA,EWING
24250,2750,VA,FORT BLACKMORE
24251,2750,VA,GATE CITY
24256,2750,VA,HAYSI
24258,2750,VA,HILTONS
24260,2750,VA,HONAKER
24263,2750,VA,JONESVILLE
24265,2750,VA,KEOKEE
24266,2750,VA,LEBANON
24269,2750,VA,MC CLURE
24270,2750,VA,MENDOTA
24271,2750,VA,NICKELSVILLE
24272,2750,VA,NORA
24273,2750,VA,NORTON
24277,2750,VA,PENNINGTON GAP
24279,2750,VA,POUND
24280,2750,VA,ROSEDALE
24281,2750,VA,ROSE HILL
24282,2750,VA,SAINT CHARLES
24283,2750,VA,SAINT PAUL
24285,2750,VA,STONEGA
24289,2750,VA,TRAMMEL
24290,2750,VA,WEBER CITY
24292,2750,VA,WHITETOP
24293,2750,VA,WISE
24301,2750,VA,PULASKI
24311,2079,VA,ATKINS
24312,2079,VA,AUSTINVILLE
24313,2079,VA,BARREN SPRINGS
24314,2079,VA,BASTIAN
24315,2079,VA,BLAND
24316,2079,VA,BROADFORD
24317,2079,VA,CANA
24318,2079,VA,CERES
24319,2079,VA,CHILHOWIE
24322,2079,VA,CRIPPLE CREEK
24323,2079,VA,CROCKETT
24324,2079,VA,DRAPER
24325,2079,VA,DUGSPUR
24326,2079,VA,ELK CREEK
24327,2079,VA,EMORY
24328,2079,VA,FANCY GAP
24330,2079,VA,FRIES
24333,2079,VA,GALAX
24340,2079,VA,GLADE SPRING
24343,2079,VA,HILLSVILLE
24347,2079,VA,HIWASSEE
24348,2079,VA,INDEPENDENCE
24350,2079,VA,IVANHOE
24351,2079,VA,LAMBSBURG
24352,2079,VA,LAUREL FORK
24354,2079,VA,MARION
24360,2079,VA,MAX MEADOWS
24361,2079,VA,MEADOWVIEW
24363,2079,VA,MOUTH OF WILSON
24366,2079,VA,ROCKY GAP
24368,2079,VA,RURAL RETREAT
24370,2079,VA,SALTVILLE
24373,2079,VA,SEVEN MILE FORD
24374,2079,VA,SPEEDWELL
24375,2079,VA,SUGAR GROVE
24377,2079,VA,TANNERSVILLE
24378,2079,VA,TROUT DALE
24379,2079,VA,VOLNEY
24380,2079,VA,WILLIS
24381,2079,VA,WOODLAWN
24382,2079,VA,WYTHEVILLE
24401,2079,VA,STAUNTON
24402,2079,VA,STAUNTON
24407,2079,VA,STAUNTON
24411,2750,VA,AUGUSTA SPRINGS
24412,2750,VA,BACOVA
24413,2750,VA,BLUE GRASS
24415,2750,VA,BROWNSBURG
24416,2750,VA,BUENA VISTA
24421,2750,VA,CHURCHVILLE
24422,2750,VA,CLIFTON FORGE
24426,2750,VA,COVINGTON
24430,2750,VA,CRAIGSVILLE
24431,2750,VA,CRIMORA
24432,2750,VA,DEERFIELD
24433,2750,VA,DOE HILL
24435,2750,VA,FAIRFIELD
24437,2750,VA,FORT DEFIANCE
24438,2750,VA,GLEN WILTON
24439,2750,VA,GOSHEN
24440,2750,VA,GREENVILLE
24441,2750,VA,GROTTOES
24442,2750,VA,HEAD WATERS
24445,2750,VA,HOT SPRINGS
24448,2750,VA,IRON GATE
24450,2750,VA,LEXINGTON
24457,2750,VA,LOW MOOR
24458,2750,VA,MC DOWELL
24459,2750,VA,MIDDLEBROOK
24460,2750,VA,MILLBORO
24463,2750,VA,MINT SPRING
24464,2750,VA,MONTEBELLO
24465,2750,VA,MONTEREY
24467,2750,VA,MOUNT SIDNEY
24468,2750,VA,MUSTOE
24469,2750,VA,NEW HOPE
24471,2750,VA,PORT REPUBLIC
24472,2750,VA,RAPHINE
24473,2750,VA,ROCKBRIDGE BATHS
24474,2750,VA,SELMA
24476,2750,VA,STEELES TAVERN
24477,2750,VA,STUARTS DRAFT
24479,2750,VA,SWOOPE
24482,2750,VA,VERONA
24483,2750,VA,VESUVIUS
24484,2750,VA,WARM SPRINGS
24485,2750,VA,WEST AUGUSTA
24486,2750,VA,WEYERS CAVE
24487,2750,VA,WILLIAMSVILLE
24501,2750,VA,LYNCHBURG
24502,2750,VA,LYNCHBURG
24503,2750,VA,LYNCHBURG
24504,2750,VA,LYNCHBURG
24505,2750,VA,LYNCHBURG
24506,2750,VA,LYNCHBURG
24512,2750,VA,LYNCHBURG
24513,2750,VA,LYNCHBURG
24514,2750,VA,LYNCHBURG
24515,2750,VA,LYNCHBURG
24517,2750,VA,ALTAVISTA
24520,2750,VA,ALTON
24521,2750,VA,AMHERST
24522,2750,VA,APPOMATTOX
24523,2750,VA,BEDFORD
24526,2750,VA,BIG ISLAND
24527,2750,VA,BLAIRS
24528,2750,VA,BROOKNEAL
24529,2750,VA,BUFFALO JUNCTION
24530,2750,VA,CALLANDS
24531,2750,VA,CHATHAM
24533,2750,VA,CLIFFORD
24534,2750,VA,CLOVER
24535,2750,VA,CLUSTER SPRINGS
24536,2750,VA,COLEMAN FALLS
24538,2750,VA,CONCORD
24539,2750,VA,CRYSTAL HILL
24540,2750,VA,DANVILLE
24541,2750,VA,DANVILLE
24543,2750,VA,DANVILLE
24544,2750,VA,DANVILLE
24549,2750,VA,DRY FORK
24550,2750,VA,EVINGTON
24551,2750,VA,FOREST
24553,2750,VA,GLADSTONE
24554,2750,VA,GLADYS
24555,2750,VA,GLASGOW
24556,2750,VA,GOODE
24557,2750,VA,GRETNA
24558,2750,VA,HALIFAX
24562,2750,VA,HOWARDSVILLE
24563,2750,VA,HURT
24565,2750,VA,JAVA
24566,2750,VA,KEELING
24569,2750,VA,LONG ISLAND
24570,2750,VA,LOWRY
24571,2750,VA,LYNCH STATION
24572,2750,VA,MADISON HEIGHTS
24574,2750,VA,MONROE
24576,2750,VA,NARUNA
24577,2750,VA,NATHALIE
24578,2750,VA,NATURAL BRIDGE
24579,2750,VA,NATURAL BRIDGE STATION
24580,2750,VA,NELSON
24581,2750,VA,NORWOOD
24585,2750,VA,REPUBLICAN GROVE
24586,2750,VA,RINGGOLD
24588,2750,VA,RUSTBURG
24589,2750,VA,SCOTTSBURG
24590,2750,VA,SCOTTSVILLE
24592,2750,VA,SOUTH BOSTON
24593,2750,VA,SPOUT SPRING
24594,2750,VA,SUTHERLIN
24595,2750,VA,SWEET BRIAR
24597,2750,VA,VERNON HILL
24598,2750,VA,VIRGILINA
24599,2750,VA,WINGINA
24601,2750,VA,AMONATE
24602,2750,VA,BANDY
24603,2750,VA,BIG ROCK
24604,2750,VA,BISHOP
24605,2750,VA,BLUEFIELD
24606,2750,VA,BOISSEVAIN
24607,2750,VA,BREAKS
24608,2750,VA,BURKES GARDEN
24609,2750,VA,CEDAR BLUFF
24612,2750,VA,DORAN
24613,2750,VA,FALLS MILLS
24614,2750,VA,GRUNDY
24618,2750,VA,HARMAN
24619,2750,VA,HORSEPEN
24620,2750,VA,HURLEY
24622,2750,VA,JEWELL RIDGE
24624,2750,VA,KEEN MOUNTAIN
24627,2750,VA,MAVISDALE
24628,2750,VA,MAXIE
24630,2750,VA,NORTH TAZEWELL
24631,2750,VA,OAKWOOD
24634,2750,VA,PILGRIMS KNOB
24635,2750,VA,POCAHONTAS
24637,2750,VA,POUNDING MILL
24639,2750,VA,RAVEN
24640,2750,VA,RED ASH
24641,2750,VA,RICHLANDS
24646,2750,VA,ROWE
24647,2750,VA,SHORTT GAP
24649,2750,VA,SWORDS CREEK
24651,2750,VA,TAZEWELL
24656,2750,VA,VANSANT
24657,2750,VA,WHITEWOOD
24658,2750,VA,WOLFORD
24701,2750,WV,BLUEFIELD
24712,2750,WV,ATHENS
24714,2750,WV,BEESON
24715,2750,WV,BRAMWELL
24716,2750,WV,BUD
24719,2750,WV,COVEL
24724,2750,WV,FREEMAN
24726,2750,WV,HERNDON
24729,2750,WV,HIAWATHA
24731,2750,WV,KEGLEY
24732,2750,WV,KELLYSVILLE
24733,2750,WV,LASHMEET
24736,2750,WV,MATOAKA
24737,2750,WV,MONTCALM
24738,2750,WV,NEMOURS
24739,2750,WV,OAKVALE
24740,2750,WV,PRINCETON
24747,2750,WV,ROCK
24751,2750,WV,WOLFE
24801,2750,WV,WELCH
24808,2750,WV,ANAWALT
24811,2750,WV,AVONDALE
24813,2750,WV,BARTLEY
24815,2750,WV,BERWIND
24816,2750,WV,BIG SANDY
24817,2750,WV,BRADSHAW
24818,2750,WV,BRENTON
24820,2750,WV,CAPELS
24821,2750,WV,CARETTA
24822,2750,WV,CLEAR FORK
24823,2750,WV,COAL MOUNTAIN
24824,2750,WV,COALWOOD
24825,2750,WV,CRUMPLER
24826,2750,WV,CUCUMBER
24827,2750,WV,CYCLONE
24828,2750,WV,DAVY
24829,2750,WV,ECKMAN
24830,2750,WV,ELBERT
24831,2750,WV,ELKHORN
24832,2750,WV,ENGLISH
24834,2750,WV,FANROCK
24836,2750,WV,GARY
24839,2750,WV,HANOVER
24841,2750,WV,HAVACO
24842,2750,WV,HEMPHILL
24843,2750,WV,HENSLEY
24844,2750,WV,IAEGER
24845,2750,WV,IKES FORK
24846,2750,WV,ISABAN
24847,2750,WV,ITMANN
24848,2750,WV,JENKINJONES
24849,2750,WV,JESSE
24850,2750,WV,JOLO
24851,2750,WV,JUSTICE
24852,2750,WV,KEYSTONE
24853,2750,WV,KIMBALL
24854,2750,WV,KOPPERSTON
24855,2750,WV,KYLE
24856,2750,WV,LECKIE
24857,2750,WV,LYNCO
24859,2750,WV,MARIANNA
24860,2750,WV,MATHENY
24861,2750,WV,MAYBEURY
24862,2750,WV,MOHAWK
24866,2750,WV,NEWHALL
24867,2750,WV,NEW RICHMOND
24868,2750,WV,NORTHFORK
24869,2750,WV,NORTH SPRING
24870,2750,WV,OCEANA
24871,2750,WV,PAGETON
24872,2750,WV,PANTHER
24873,2750,WV,PAYNESVILLE
24874,2750,WV,PINEVILLE
24877,2750,WV,POWHATAN
24878,2750,WV,PREMIER
24879,2750,WV,RAYSAL
24880,2750,WV,ROCK VIEW
24881,2750,WV,RODERFIELD
24882,2750,WV,SIMON
24883,2750,WV,SKYGUSTY
24884,2750,WV,SQUIRE
24887,2750,WV,SWITCHBACK
24888,2750,WV,THORPE
24889,2750,WV,TWIN BRANCH
24892,2750,WV,WAR
24894,2750,WV,WARRIORMINE
24895,2750,WV,WILCOE
24896,2750,WV,WOLF PEN
24897,2750,WV,WORTH
24898,2750,WV,WYOMING
24899,2750,WV,YUKON
24901,2750,WV,LEWISBURG
24902,2750,WV,FAIRLEA
24910,2750,WV,ALDERSON
24915,2750,WV,ARBOVALE
24916,2750,WV,ASBURY
24917,2750,WV,AUTO
24918,2750,WV,BALLARD
24919,2750,WV,BALLENGEE
24920,2750,WV,BARTOW
24924,2750,WV,BUCKEYE
24925,2750,WV,CALDWELL
24927,2750,WV,CASS
24931,2750,WV,CRAWLEY
24934,2750,WV,DUNMORE
24935,2750,WV,FOREST HILL
24936,2750,WV,FORT SPRING
24938,2750,WV,FRANKFORD
24941,2750,WV,GAP MILLS
24942,2750,WV,GLACE
24943,2750,WV,GRASSY MEADOWS
24944,2750,WV,GREEN BANK
24945,2750,WV,GREENVILLE
24946,2750,WV,HILLSBORO
24950,2750,WV,KIEFFER
24951,2750,WV,LINDSIDE
24954,2750,WV,MARLINTON
24957,2750,WV,MAXWELTON
24958,2750,WV,MEADOW BLUFF
24961,2750,WV,NEOLA
24962,2750,WV,PENCE SPRINGS
24963,2750,WV,PETERSTOWN
24966,2750,WV,RENICK
24970,2750,WV,RONCEVERTE
24974,2750,WV,SECONDCREEK
24976,2750,WV,SINKS GROVE
24977,2750,WV,SMOOT
24981,2750,WV,TALCOTT
24983,2750,WV,UNION
24984,2750,WV,WAITEVILLE
24985,2750,WV,WAYSIDE
24986,2750,WV,WHITE SULPHUR SPRINGS
24991,2750,WV,WILLIAMSBURG
24993,2750,WV,WOLFCREEK
25002,2750,WV,ALLOY
25003,2750,WV,ALUM CREEK
25004,2750,WV,AMEAGLE
25005,2750,WV,AMMA
25007,2750,WV,ARNETT
25008,2750,WV,ARTIE
25009,2750,WV,ASHFORD
25010,2750,WV,BALD KNOB
25011,2750,WV,BANCROFT
25015,2750,WV,BELLE
25018,2750,WV,BENTREE
25019,2750,WV,BICKMORE
25021,2750,WV,BIM
25022,2750,WV,BLAIR
25024,2750,WV,BLOOMINGROSE
25025,2750,WV,BLOUNT
25026,2750,WV,BLUE CREEK
25028,2750,WV,BOB WHITE
25030,2750,WV,BOMONT
25031,2750,WV,BOOMER
25033,2750,WV,BUFFALO
25035,2750,WV,CABIN CREEK
25036,2750,WV,CANNELTON
25039,2750,WV,CEDAR GROVE
25040,2750,WV,CHARLTON HEIGHTS
25043,2750,WV,CLAY
25044,2750,WV,CLEAR CREEK
25045,2750,WV,CLENDENIN
25046,2750,WV,CLIO
25047,2750,WV,CLOTHIER
25048,2750,WV,COLCORD
25049,2750,WV,COMFORT
25051,2750,WV,COSTA
25053,2750,WV,DANVILLE
25054,2750,WV,DAWES
25057,2750,WV,DEEP WATER
25059,2750,WV,DIXIE
25060,2750,WV,DOROTHY
25061,2750,WV,DRYBRANCH
25062,2750,WV,DRY CREEK
25063,2750,WV,DUCK
25064,2750,WV,DUNBAR
25067,2750,WV,EAST BANK
25070,2750,WV,ELEANOR
25071,2750,WV,ELKVIEW
25075,2750,WV,ESKDALE
25076,2750,WV,ETHEL
25079,2750,WV,FALLING ROCK
25081,2750,WV,FOSTER
25082,2750,WV,FRAZIERS BOTTOM
25083,2750,WV,GALLAGHER
25085,2750,WV,GAULEY BRIDGE
25086,2750,WV,GLASGOW
25088,2750,WV,GLEN
25090,2750,WV,GLEN FERRIS
25093,2750,WV,GORDON
25095,2750,WV,GRIMMS LANDING
25102,2750,WV,HANDLEY
25103,2750,WV,HANSFORD
25106,2750,WV,HENDERSON
25107,2750,WV,HERNSHAW
25108,2750,WV,HEWETT
25109,2750,WV,HOMETOWN
25110,2750,WV,HUGHESTON
25111,2750,WV,INDORE
25112,2750,WV,INSTITUTE
25113,2750,WV,IVYDALE
25114,2750,WV,JEFFREY
25115,2750,WV,KANAWHA FALLS
25118,2750,WV,KIMBERLY
25119,2750,WV,KINCAID
25121,2750,WV,LAKE
25122,2750,WV,LEEWOOD
25123,2750,WV,LEON
25124,2750,WV,LIBERTY
25125,2750,WV,LIZEMORES
25126,2750,WV,LONDON
25130,2750,WV,MADISON
25132,2750,WV,MAMMOTH
25133,2750,WV,MAYSEL
25134,2750,WV,MIAMI
25136,2750,WV,MONTGOMERY
25139,2750,WV,MOUNT CARBON
25140,2750,WV,NAOMA
25141,2750,WV,NEBO
25142,2750,WV,NELLIS
25143,2750,WV,NITRO
25147,2750,WV,OHLEY
25148,2750,WV,ORGAS
25149,2750,WV,OTTAWA
25150,2750,WV,OVAPA
25152,2750,WV,PAGE
25154,2750,WV,PEYTONA
25156,2750,WV,PINCH
25159,2750,WV,POCA
25160,2750,WV,POND GAP
25161,2750,WV,POWELLTON
25162,2750,WV,PRATT
25164,2750,WV,PROCIOUS
25165,2750,WV,RACINE
25168,2750,WV,RED HOUSE
25169,2750,WV,RIDGEVIEW
25173,2750,WV,ROBSON
25174,2750,WV,ROCK CREEK
25177,2750,WV,SAINT ALBANS
25180,2750,WV,SAXON
25181,2750,WV,SETH
25182,2750,WV,SHARON
25183,2750,WV,SHARPLES
25185,2750,WV,MOUNT OLIVE
25186,2750,WV,SMITHERS
25187,2750,WV,SOUTHSIDE
25193,2750,WV,SYLVESTER
25201,2750,WV,TAD
25202,2750,WV,TORNADO
25203,2750,WV,TURTLE CREEK
25204,2750,WV,TWILIGHT
25205,2750,WV,UNEEDA
25206,2750,WV,VAN
25208,2750,WV,WHARTON
25209,2750,WV,WHITESVILLE
25211,2750,WV,WIDEN
25213,2750,WV,WINFIELD
25214,2750,WV,WINIFREDE
25231,2750,WV,ADVENT
25234,2750,WV,ARNOLDSBURG
25235,2750,WV,CHLOE
25239,2750,WV,COTTAGEVILLE
25241,2750,WV,EVANS
25243,2750,WV,GANDEEVILLE
25244,2750,WV,GAY
25245,2750,WV,GIVEN
25247,2750,WV,HARTFORD
25248,2750,WV,KENNA
25250,2750,WV,LAKIN
25251,2750,WV,LEFT HAND
25252,2750,WV,LE ROY
25253,2750,WV,LETART
25256,2750,WV,LINDEN
25258,2750,WV,LOCKNEY
25259,2750,WV,LOONEYVILLE
25260,2750,WV,MASON
25261,2750,WV,MILLSTONE
25262,2750,WV,MILLWOOD
25264,2750,WV,MOUNT ALTO
25265,2750,WV,NEW HAVEN
25266,2750,WV,NEWTON
25267,2750,WV,NORMANTOWN
25268,2750,WV,ORMA
25270,2750,WV,REEDY
25271,2750,WV,RIPLEY
25275,2750,WV,SANDYVILLE
25276,2750,WV,SPENCER
25279,2750,WV,STATTS MILLS
25281,2750,WV,TARIFF
25283,2750,WV,VALLEY FORK
25285,2750,WV,WALLBACK
25286,2750,WV,WALTON
25287,2750,WV,WEST COLUMBIA
25301,2750,WV,CHARLESTON
25302,2750,WV,CHARLESTON
25303,2750,WV,CHARLESTON
25304,2750,WV,CHARLESTON
25305,2750,WV,CHARLESTON
25306,2750,WV,CHARLESTON
25309,2750,WV,CHARLESTON
25311,2750,WV,CHARLESTON
25312,2750,WV,CHARLESTON
25313,2750,WV,CHARLESTON
25314,2750,WV,CHARLESTON
25315,2750,WV,CHARLESTON
25317,2750,WV,CHARLESTON
25320,2750,WV,CHARLESTON
25321,2750,WV,CHARLESTON
25322,2750,WV,CHARLESTON
25323,2750,WV,CHARLESTON
25324,2750,WV,CHARLESTON
25325,2750,WV,CHARLESTON
25326,2750,WV,CHARLESTON
25327,2750,WV,CHARLESTON
25328,2750,WV,CHARLESTON
25329,2750,WV,CHARLESTON
25330,2750,WV,CHARLESTON
25331,2750,WV,CHARLESTON
25332,2750,WV,CHARLESTON
25333,2750,WV,CHARLESTON
25334,2750,WV,CHARLESTON
25335,2750,WV,CHARLESTON
25336,2750,WV,CHARLESTON
25337,2750,WV,CHARLESTON
25338,2750,WV,CHARLESTON
25339,2750,WV,CHARLESTON
25350,2750,WV,CHARLESTON
25356,2750,WV,CHARLESTON
25357,2750,WV,CHARLESTON
25358,2750,WV,CHARLESTON
25360,2750,WV,CHARLESTON
25361,2750,WV,CHARLESTON
25362,2750,WV,CHARLESTON
25364,2750,WV,CHARLESTON
25365,2750,WV,CHARLESTON
25375,2750,WV,CHARLESTON
25387,2750,WV,CHARLESTON
25389,2750,WV,CHARLESTON
25392,2750,WV,CHARLESTON
25396,2750,WV,CHARLESTON
25400,1729,,
25401,1729,WV,MARTINSBURG
25402,1729,WV,MARTINSBURG
25403,1729,,
25404,1729,,
25410,1729,WV,BAKERTON
25411,1729,WV,BERKELEY SPRINGS
25413,1729,WV,BUNKER HILL
25414,1729,WV,CHARLES TOWN
25419,1729,WV,FALLING WATERS
25420,1729,WV,GERRARDSTOWN
25421,1729,WV,GLENGARY
25422,1729,WV,GREAT CACAPON
25423,1729,WV,HALLTOWN
25425,1729,WV,HARPERS FERRY
25427,1729,WV,HEDGESVILLE
25428,1729,WV,INWOOD
25429,1729,WV,KEARNEYSVILLE
25430,1729,WV,KEARNEYSVILLE
25431,1729,WV,LEVELS
25432,1729,WV,MILLVILLE
25434,1729,WV,PAW PAW
25437,1729,WV,POINTS
25438,1729,WV,RANSON
25440,1729,WV,RIDGEWAY
25441,1729,WV,RIPPON
25442,1729,WV,SHENANDOAH JUNCTION
25443,1729,WV,SHEPHERDSTOWN
25444,1729,WV,SLANESVILLE
25446,1729,WV,SUMMIT POINT
25501,2079,WV,ALKOL
25502,2079,WV,APPLE GROVE
25503,2079,WV,ASHTON
25504,2079,WV,BARBOURSVILLE
25505,2079,WV,BIG CREEK
25506,2079,WV,BRANCHLAND
25507,2079,WV,CEREDO
25508,2079,WV,CHAPMANVILLE
25510,2750,WV,CULLODEN
25511,2750,WV,DUNLOW
25512,2750,WV,EAST LYNN
25514,2750,WV,FORT GAY
25515,2750,WV,GALLIPOLIS FERRY
25517,2750,WV,GENOA
25519,2750,WV,GLENHAYES
25520,2750,WV,GLENWOOD
25521,2750,WV,GRIFFITHSVILLE
25523,2750,WV,HAMLIN
25524,2750,WV,HARTS
25526,2750,WV,HURRICANE
25529,2750,WV,JULIAN
25530,2750,WV,KENOVA
25534,2750,WV,KIAHSVILLE
25535,2750,WV,LAVALETTE
25537,2750,WV,LESAGE
25540,2750,WV,MIDKIFF
25541,2750,WV,MILTON
25544,2750,WV,MYRA
25545,2750,WV,ONA
25547,2750,WV,PECKS MILL
25550,2750,WV,POINT PLEASANT
25555,2750,WV,PRICHARD
25557,2750,WV,RANGER
25559,2750,WV,SALT ROCK
25560,2750,WV,SCOTT DEPOT
25562,2750,WV,SHOALS
25564,2750,WV,SOD
25565,2750,WV,SPURLOCKVILLE
25567,2750,WV,SUMERCO
25569,2750,WV,TEAYS
25570,2750,WV,WAYNE
25571,2750,WV,WEST HAMLIN
25572,2750,WV,WOODVILLE
25573,2750,WV,YAWKEY
25601,2750,WV,LOGAN
25606,2750,WV,ACCOVILLE
25607,2750,WV,AMHERSTDALE
25608,2750,WV,BAISDEN
25611,2750,WV,BRUNO
25612,2750,WV,CHAUNCEY
25614,2750,WV,CORA
25617,2750,WV,DAVIN
25621,2750,WV,GILBERT
25623,2750,WV,HAMPDEN
25624,2750,WV,HENLAWSON
25625,2750,WV,HOLDEN
25628,2750,WV,KISTLER
25630,2750,WV,LORADO
25632,2750,WV,LYBURN
25634,2750,WV,MALLORY
25635,2750,WV,MAN
25636,2750,WV,MONAVILLE
25637,2750,WV,MOUNT GAY
25638,2750,WV,OMAR
25639,2750,WV,PEACH CREEK
25644,2750,WV,SARAH ANN
25645,2750,WV,STIRRAT
25646,2750,WV,STOLLINGS
25647,2750,WV,SWITZER
25649,2750,WV,VERDUNVILLE
25650,2750,WV,VERNER
25651,2750,WV,WHARNCLIFFE
25652,2750,WV,WHITMAN
25653,2750,WV,WILKINSON
25654,2750,WV,YOLYN
25661,2750,WV,WILLIAMSON
25665,2750,WV,BORDERLAND
25666,2750,WV,BREEDEN
25667,2750,WV,CHATTAROY
25669,2750,WV,CRUM
25670,2750,WV,DELBARTON
25671,2750,WV,DINGESS
25672,2750,WV,EDGARTON
25674,2750,WV,KERMIT
25676,2750,WV,LENORE
25678,2750,WV,MATEWAN
25682,2750,WV,MEADOR
25685,2750,WV,NAUGATUCK
25686,2750,WV,NEWTOWN
25687,2750,WV,NOLAN
25688,2750,WV,NORTH MATEWAN
25690,2750,WV,RAGLAND
25691,2750,WV,RAWL
25692,2750,WV,RED JACKET
25694,2750,WV,THACKER
25696,2750,WV,VARNEY
25697,2750,WV,VULCAN
25699,2750,WV,WILSONDALE
25701,2750,WV,HUNTINGTON
25702,2750,WV,HUNTINGTON
25703,2750,WV,HUNTINGTON
25704,2750,WV,HUNTINGTON
25705,2750,WV,HUNTINGTON
25706,2750,WV,HUNTINGTON
25707,2750,WV,HUNTINGTON
25708,2750,WV,HUNTINGTON
25709,2750,WV,HUNTINGTON
25710,2750,WV,HUNTINGTON
25711,2750,WV,HUNTINGTON
25712,2750,WV,HUNTINGTON
25713,2750,WV,HUNTINGTON
25714,2750,WV,HUNTINGTON
25715,2750,WV,HUNTINGTON
25716,2750,WV,HUNTINGTON
25717,2750,WV,HUNTINGTON
25718,2750,WV,HUNTINGTON
25719,2750,WV,HUNTINGTON
25720,2750,WV,HUNTINGTON
25721,2750,WV,HUNTINGTON
25722,2750,WV,HUNTINGTON
25723,2750,WV,HUNTINGTON
25724,2750,WV,HUNTINGTON
25725,2750,WV,HUNTINGTON
25726,2750,WV,HUNTINGTON
25727,2750,WV,HUNTINGTON
25728,2750,WV,HUNTINGTON
25729,2750,WV,HUNTINGTON
25755,2750,WV,HUNTINGTON
25770,2750,WV,HUNTINGTON
25771,2750,WV,HUNTINGTON
25772,2750,WV,HUNTINGTON
25773,2750,WV,HUNTINGTON
25774,2750,WV,HUNTINGTON
25775,2750,WV,HUNTINGTON
25776,2750,WV,HUNTINGTON
25777,2750,WV,HUNTINGTON
25778,2750,WV,HUNTINGTON
25779,2750,WV,HUNTINGTON
25801,2750,WV,BECKLEY
25802,2750,WV,BECKLEY
25810,2750,WV,ALLEN JUNCTION
25811,2750,WV,AMIGO
25812,2750,WV,ANSTED
25813,2750,WV,BEAVER
25816,2750,WV,BLUE JAY
25817,2750,WV,BOLT
25818,2750,WV,BRADLEY
25820,2750,WV,CAMP CREEK
25823,2750,WV,COAL CITY
25825,2750,WV,COOL RIDGE
25826,2750,WV,CORINNE
25827,2750,WV,CRAB ORCHARD
25831,2750,WV,DANESE
25832,2750,WV,DANIELS
25833,2750,WV,DOTHAN
25836,2750,WV,ECCLES
25837,2750,WV,EDMOND
25839,2750,WV,FAIRDALE
25840,2750,WV,FAYETTEVILLE
25841,2750,WV,FLAT TOP
25843,2750,WV,GHENT
25844,2750,WV,GLEN DANIEL
25845,2750,WV,GLEN FORK
25846,2750,WV,GLEN JEAN
25847,2750,WV,GLEN MORGAN
25848,2750,WV,GLEN ROGERS
25849,2750,WV,GLEN WHITE
25851,2750,WV,HARPER
25853,2750,WV,HELEN
25854,2750,WV,HICO
25855,2750,WV,HILLTOP
25856,2750,WV,JONBEN
25857,2750,WV,JOSEPHINE
25859,2750,WV,KILSYTH
25860,2750,WV,LANARK
25862,2750,WV,LANSING
25864,2750,WV,LAYLAND
25865,2750,WV,LESTER
25866,2750,WV,LOCHGELLY
25868,2750,WV,LOOKOUT
25870,2750,WV,MABEN
25871,2750,WV,MABSCOTT
25873,2750,WV,MAC ARTHUR
25875,2750,WV,MC GRAWS
25876,2750,WV,SAULSVILLE
25878,2750,WV,MIDWAY
25879,2750,WV,MINDEN
25880,2750,WV,MOUNT HOPE
25882,2750,WV,MULLENS
25901,2750,WV,OAK HILL
25902,2750,WV,ODD
25904,2750,WV,PAX
25906,2750,WV,PINEY VIEW
25907,2750,WV,PRINCE
25908,2750,WV,PRINCEWICK
25909,2750,WV,PROSPERITY
25911,2750,WV,RALEIGH
25912,2750,WV,RAMSEY
25913,2750,WV,RAVENCLIFF
25914,2750,WV,REDSTAR
25915,2750,WV,RHODELL
